Treatment_logFC	Ancestry_logFC	P.Value	gene	SE
0.034454802	0.192007837	0.033360395	ENSG00000101255	0.074609688
0.108222112	0.09498161	0.064258758	ENSG00000101265	0.061100025
0.060010012	0.033039047	0.372880261	ENSG00000101266	0.048459611
-0.048669068	0.082413083	0.323263324	ENSG00000101290	0.063819366
0.005346186	0.143833166	0.013495543	ENSG00000101294	0.048790772
0.030972901	0.02736089	0.794084349	ENSG00000101310	0.060592151
-0.064233856	-0.020453035	0.861167576	ENSG00000101335	0.123260291
-0.007073787	-0.74184615	5.50E-06	ENSG00000101336	0.150026702
0.116621435	0.068331912	0.322078057	ENSG00000101337	0.089558244
0.092906815	-0.030346875	0.412679791	ENSG00000101343	0.073594933
0.000761958	-0.076520015	0.590466539	ENSG00000101346	0.074578159
0.105962337	0.158578566	0.013778494	ENSG00000101347	0.064762313
-0.063614545	-0.0036734	0.576808419	ENSG00000101350	0.060643221
0.118416062	0.018869552	0.001452236	ENSG00000101361	0.032694028
-0.011528622	0.026431073	0.934826879	ENSG00000101363	0.078807015
-0.029125324	-0.0103538	0.760090227	ENSG00000101365	0.041429098
0.093336331	-0.036997271	0.114517992	ENSG00000101367	0.048140469
-0.285569664	0.009084696	0.05249512	ENSG00000101384	0.117711333
-0.019066966	0.14130302	0.137117222	ENSG00000101391	0.071539357
0.065883728	0.104313293	0.278053323	ENSG00000101407	0.076862011
0.01903072	-0.059923301	0.633695464	ENSG00000101412	0.065934543
-0.039750058	-0.119542179	0.241729924	ENSG00000101413	0.074581071
-0.043852277	0.055386317	0.755457636	ENSG00000101417	0.094769595
-0.006719977	-0.115531143	0.103365692	ENSG00000101421	0.054144811
-0.103309002	0.267040066	0.002838156	ENSG00000101439	0.083602913
-0.188455819	-0.174133515	0.096653157	ENSG00000101442	0.118338093
-0.054713613	0.450625593	0.009174444	ENSG00000101443	0.148264366
-0.01697228	0.07427052	0.19091981	ENSG00000101444	0.041697143
0.061475183	-0.093095425	0.009720108	ENSG00000101445	0.036412128
0.175516989	-0.087020079	0.057255291	ENSG00000101447	0.082063809
-0.011874616	0.041012551	0.918817045	ENSG00000101452	0.104130059
-0.036189336	0.091867856	0.463704168	ENSG00000101457	0.079868806
-0.0192043	0.077157521	0.652721592	ENSG00000101464	0.08630436
-0.012338274	0.109384791	0.646355596	ENSG00000101473	0.118129691
0.083624221	0.022965792	0.507460874	ENSG00000101474	0.074313615
0.004224556	0.358444434	0.009382433	ENSG00000101493	0.117215946
0.127656273	-0.106869958	0.186027993	ENSG00000101544	0.09110951
0.125396009	-0.016201102	0.318992031	ENSG00000101546	0.083726601
0.098952821	-0.053353046	0.036026186	ENSG00000101557	0.043464971
-0.09188264	-0.05064598	0.063956097	ENSG00000101558	0.044361837
-0.03692318	0.017538492	0.927035521	ENSG00000101574	0.105454592
0.045872297	-0.043843872	0.760525398	ENSG00000101577	0.086135895
0.011178817	0.048731655	0.613450613	ENSG00000101596	0.050372362
-0.061369343	0.005464679	0.132214645	ENSG00000101608	0.030260664
-0.015092351	0.044331124	0.917854795	ENSG00000101624	0.113559837
-0.089567702	-0.069847429	0.324539508	ENSG00000101639	0.075438636
0.056713594	-0.089547263	0.323586562	ENSG00000101654	0.070757399
-0.075707954	-0.106411378	0.44366305	ENSG00000101665	0.102212352
-0.173107907	-0.047427989	0.351936396	ENSG00000101695	0.124125215
0.05543116	0.010018039	0.637290801	ENSG00000101745	0.059189758
-0.278958834	0.166973167	0.010892771	ENSG00000101751	0.108358891
0.072299458	0.026176037	0.651944383	ENSG00000101752	0.082986744
-0.073570314	0.00960303	0.629000974	ENSG00000101773	0.07713492
-0.008629238	0.030361144	0.846399015	ENSG00000101782	0.054671785
0.190559274	-0.024971672	0.034924697	ENSG00000101811	0.074140833
0.018755123	-0.104064826	0.263628597	ENSG00000101843	0.064775247
0.051631048	-0.013072587	0.885275922	ENSG00000101844	0.108228127
0.141345086	0.023236237	0.471330466	ENSG00000101846	0.116803473
-0.053942044	0.392374091	3.57E-05	ENSG00000101849	0.08718232
-0.012013189	-0.155401689	0.04590177	ENSG00000101856	0.062617672
0.078479622	0.023348308	0.584883908	ENSG00000101868	0.078926221
-0.015456759	0.035522939	0.885002381	ENSG00000101882	0.07863363
-0.015081298	0.145380503	0.334965602	ENSG00000101888	0.0989944
-0.092167628	-0.013904014	0.399067353	ENSG00000101901	0.068651491
0.017707083	-0.017903154	0.874476863	ENSG00000101911	0.048652345
-0.136679742	0.01595347	0.398635755	ENSG00000101928	0.101631666
0.042989102	0.029828467	0.869491583	ENSG00000101935	0.098744068
-0.050828376	0.020214801	0.717381614	ENSG00000101940	0.067249901
-0.012379929	0.054273079	0.735938646	ENSG00000101945	0.071210184
0.146795834	0.114027687	0.010791951	ENSG00000101966	0.061345113
0.005586053	-0.098836474	0.088128419	ENSG00000101972	0.044709024
-0.013830339	0.111165595	0.438233413	ENSG00000101974	0.087352539
0.173448625	-0.009431407	0.297710275	ENSG00000101997	0.111730351
-0.042933684	0.069435281	0.404760719	ENSG00000102007	0.060817236
0.165297827	-0.542186721	0.001330263	ENSG00000102024	0.155825638
0.094538332	-0.067623629	0.106027155	ENSG00000102030	0.054889308
0.033376863	0.125017793	0.341202317	ENSG00000102034	0.088138882
-0.023887257	-0.053491097	0.347242977	ENSG00000102054	0.039937274
0.074331135	-0.222641744	0.117779539	ENSG00000102078	0.113802901
0.006541275	0.025097542	0.941623037	ENSG00000102081	0.07469244
0.406635947	0.349911732	2.90E-14	ENSG00000102096	0.066461215
-0.054727204	0.00509585	0.838368174	ENSG00000102100	0.092720006
0.162858494	0.081683114	0.009482805	ENSG00000102103	0.059301285
-0.091367826	0.047187108	0.308178162	ENSG00000102119	0.067155675
-0.019409189	0.205393165	0.061238785	ENSG00000102125	0.087315527
-0.014925253	-0.050049572	0.168775037	ENSG00000102144	0.027207175
-0.031547493	0.133940639	0.041570387	ENSG00000102158	0.054465995
0.022945307	-0.079437869	0.258714995	ENSG00000102172	0.050225225
-0.11864637	0.149904218	0.024351023	ENSG00000102178	0.070234499
-0.033315693	0.075690431	0.700496323	ENSG00000102181	0.098399859
-0.018070992	-0.0778874	0.515974019	ENSG00000102189	0.069386487
0.167302346	0.065612586	0.232935895	ENSG00000102218	0.10509353
0.257857811	0.072856647	0.089888013	ENSG00000102221	0.121893466
0.038762949	-0.039248702	0.80146142	ENSG00000102225	0.083272257
0.046474678	0.047219808	0.745111197	ENSG00000102226	0.086142472
0.038281831	-0.057019202	0.632571872	ENSG00000102241	0.072000527
-0.012386082	0.080078029	0.315310156	ENSG00000102265	0.053265857
-0.061912343	0.377065825	1.66E-06	ENSG00000102309	0.073619276
-0.132455867	0.06096361	0.416772567	ENSG00000102312	0.11062965
0.043426046	0.096660622	0.322393516	ENSG00000102316	0.070214386
0.020198244	0.027182485	0.690523796	ENSG00000102317	0.03898718
-0.148589315	-0.115105629	0.335550439	ENSG00000102349	0.126921513
0.113758598	-0.00148885	0.568427093	ENSG00000102384	0.107173345
0.073487538	-0.059347702	0.266403004	ENSG00000102390	0.058166499
0.028411593	-0.034295581	0.857201128	ENSG00000102393	0.080562271
-0.144857427	0.01580714	0.107370959	ENSG00000102401	0.068932412
0.068931169	0.077255457	0.720643247	ENSG00000102409	0.127698309
0.071763927	-0.082558179	0.602947178	ENSG00000102445	0.109282892
-0.053877118	-0.046419706	0.733009738	ENSG00000102471	0.090007517
0.104552121	0.24568519	0.055462228	ENSG00000102524	0.11075865
-0.051120858	0.057241512	0.468504588	ENSG00000102531	0.062479968
0.018159289	-0.02993746	0.958292957	ENSG00000102543	0.120566058
0.096090414	-0.017455797	0.735776433	ENSG00000102547	0.125032909
0.235344381	-0.275623612	0.011803125	ENSG00000102554	0.121975724
-0.164390078	0.2900969	0.00714895	ENSG00000102575	0.106268701
-0.019121243	0.063258491	0.578921177	ENSG00000102580	0.063288986
-0.032485244	-0.012738362	0.954196265	ENSG00000102595	0.113866441
-0.065888995	-0.044125998	0.399979102	ENSG00000102606	0.058291796
-0.016973604	0.086927829	0.488059723	ENSG00000102699	0.074055617
-0.052433581	0.123459675	0.421024993	ENSG00000102710	0.102353595
-0.152133539	0.157886804	0.001005738	ENSG00000102738	0.058924641
0.198008794	-0.193321575	0.077875197	ENSG00000102743	0.122961349
-0.023386258	-0.052892181	0.6683477	ENSG00000102753	0.064222717
-0.112591936	0.518546999	0.000567803	ENSG00000102755	0.137158385
-0.344823315	-0.20682663	0.002355278	ENSG00000102760	0.115018915
-0.048929784	-0.008216109	0.874358799	ENSG00000102763	0.095746783
0.129372089	-0.268543644	0.00219392	ENSG00000102780	0.085209297
-0.130253868	0.146515996	0.183012698	ENSG00000102781	0.106821114
-0.096338038	-0.039373623	0.198622094	ENSG00000102786	0.057615524
0.129079012	-0.076718625	0.446531556	ENSG00000102796	0.118773441
-0.064757048	-0.132670323	0.391616873	ENSG00000102805	0.107651304
0.083090212	0.213686739	0.006588855	ENSG00000102858	0.07198648
-0.093846902	0.224161297	0.191393778	ENSG00000102870	0.134136531
0.140239643	0.129574844	0.087365464	ENSG00000102871	0.086138385
0.051155114	-0.086682563	0.470762609	ENSG00000102879	0.082290887
-0.086664828	-0.150199006	0.192195968	ENSG00000102882	0.095236817
0.081490847	-0.202123158	0.151409145	ENSG00000102890	0.112521472
0.001080994	0.124790781	0.210624347	ENSG00000102893	0.070660909
-0.076059057	-0.049626023	0.543337807	ENSG00000102897	0.081992842
-0.026922275	0.045569769	0.339133482	ENSG00000102898	0.035817606
0.11828662	-0.121796691	0.035204753	ENSG00000102900	0.065713779
0.117436153	-0.044275534	0.308859025	ENSG00000102901	0.082070682
0.237854112	0.236717786	0.001172221	ENSG00000102908	0.090770248
-0.043794778	0.06653035	0.293150127	ENSG00000102910	0.050860814
0.082530451	0.056107012	0.473546926	ENSG00000102921	0.081380729
0.086707956	0.274866577	0.073811502	ENSG00000102934	0.126062662
0.072480113	0.20898578	0.003218359	ENSG00000102962	0.064919464
0.075269385	0.015611592	0.728051666	ENSG00000102967	0.096454295
0.171053545	0.37481536	0.016586052	ENSG00000102970	0.14349404
0.001304332	0.034724922	0.846381666	ENSG00000102974	0.060106308
-0.047100281	0.118913227	0.203764369	ENSG00000102977	0.071839973
0.07108918	-0.038981793	0.516718869	ENSG00000102978	0.070743448
-0.167234778	0.200698615	0.075464596	ENSG00000102981	0.11535163
0.14029509	0.062221391	0.148483242	ENSG00000103005	0.078333186
0.006552606	-0.07373976	0.217332194	ENSG00000103018	0.042175342
0.183592201	0.283217573	0.029173013	ENSG00000103021	0.12653814
-0.010984886	0.052221955	0.704570057	ENSG00000103024	0.063829452
0.093979184	0.069683861	0.125760274	ENSG00000103035	0.057119794
-0.113497517	-0.173037819	0.074527958	ENSG00000103037	0.090494574
-0.032805583	-0.095932563	0.64910759	ENSG00000103042	0.108994375
0.06716202	-0.121395833	0.174504591	ENSG00000103043	0.074431568
0.003163757	0.087648389	0.766832795	ENSG00000103047	0.12056451
0.103403256	0.049053479	0.211972515	ENSG00000103051	0.064713222
0.019696983	-0.050279262	0.81188057	ENSG00000103064	0.08392223
-0.330908472	0.185566287	0.003842219	ENSG00000103066	0.113919384
0.058977834	-0.20276781	0.018968047	ENSG00000103091	0.075002893
0.021713685	0.11360919	0.140481321	ENSG00000103111	0.058185401
-0.002378602	-0.112230605	0.195063105	ENSG00000103121	0.061993549
-0.099295212	-0.032467722	0.532981667	ENSG00000103126	0.093004403
0.020500246	-0.037884587	0.856667402	ENSG00000103145	0.077717672
0.081576886	0.027673177	0.475537888	ENSG00000103148	0.070473686
0.075479429	-0.026038224	0.752252819	ENSG00000103150	0.106190049
0.167971672	-0.039109041	0.364373241	ENSG00000103152	0.121706172
-0.079431485	-0.02385147	0.784923927	ENSG00000103160	0.119132746
0.105716343	0.06661423	0.445363025	ENSG00000103168	0.09802009
0.120670042	-0.042335306	0.493501449	ENSG00000103174	0.107962947
-0.015657411	-0.123865007	0.014436735	ENSG00000103187	0.042559891
0.002598666	0.062871985	0.460764244	ENSG00000103194	0.050400634
0.061850993	0.137966687	0.079857899	ENSG00000103197	0.066973116
0.078877715	0.046239118	0.604070345	ENSG00000103199	0.090861486
0.005772215	-0.050324825	0.70144348	ENSG00000103202	0.060145723
0.214468353	-0.217983395	0.000700949	ENSG00000103222	0.080236791
-0.059194911	-0.00947645	0.886760182	ENSG00000103227	0.122355093
-0.11626841	-0.049989695	0.389166041	ENSG00000103245	0.091940776
0.053807616	0.129230875	0.382518627	ENSG00000103248	0.100832063
-0.087047222	-0.05330242	0.642211412	ENSG00000103249	0.108267514
-0.171320105	-0.063170744	0.139963407	ENSG00000103253	0.091864802
0.03129354	0.025328714	0.841192443	ENSG00000103254	0.068212183
0.135670163	0.054828717	0.040363282	ENSG00000103257	0.057431648
0.239836812	0.342708453	0.005015168	ENSG00000103260	0.127979546
-0.105710951	-0.06149455	0.459361532	ENSG00000103264	0.097836878
0.08358296	-0.297751415	0.028697412	ENSG00000103266	0.116249467
-0.040842447	-0.093629092	0.703096258	ENSG00000103274	0.121610085
0.033945776	0.029483684	0.436745674	ENSG00000103275	0.034511035
-0.200097603	-0.617707587	1.36E-05	ENSG00000103316	0.13630427
0.010527552	0.16783846	0.111385968	ENSG00000103319	0.080204479
0.109424054	0.073095207	0.232636578	ENSG00000103326	0.076779634
0.056569525	0.137355413	0.068471784	ENSG00000103335	0.06387051
-0.028778268	-0.142074346	0.002124462	ENSG00000103342	0.040915454
0.071300091	-0.118439632	0.476559966	ENSG00000103343	0.114065903
0.011735045	-0.18721115	0.235424339	ENSG00000103351	0.110454156
0.110770808	0.023568093	0.350448241	ENSG00000103353	0.078086
0.048567568	0.128865455	0.164081871	ENSG00000103356	0.072219871
-0.002127663	0.036903215	0.517182952	ENSG00000103363	0.031875758
0.015330863	0.023872864	0.855304365	ENSG00000103365	0.050464678
-0.0706902	0.196534488	0.219124048	ENSG00000103381	0.120270944
0.036880212	-0.068917267	0.7985389	ENSG00000103404	0.117082555
-0.059151514	0.039109968	0.441949329	ENSG00000103415	0.055559619
0.00803094	0.060183992	0.433497367	ENSG00000103423	0.046753457
0.049872792	-0.065371881	0.360129679	ENSG00000103429	0.057629925
0.139400196	0.138418812	0.268112522	ENSG00000103479	0.120787384
-0.020018374	-0.095052462	0.502312423	ENSG00000103485	0.082713891
-0.036079135	0.031662808	0.930781754	ENSG00000103489	0.127425022
-0.165970246	0.194538159	0.010294668	ENSG00000103490	0.08467883
0.074077208	-0.045932263	0.772147778	ENSG00000103494	0.121793792
0.146243279	0.016888189	0.111219127	ENSG00000103496	0.070095574
-0.122248131	-0.173279493	0.032811081	ENSG00000103502	0.080759369
-0.043626084	-0.03688209	0.708232835	ENSG00000103507	0.068523151
0.109076507	-0.114400006	0.179185041	ENSG00000103510	0.085541731
0.059845275	-0.033486047	0.797875922	ENSG00000103512	0.102491188
0.081248962	-0.042671473	0.196812433	ENSG00000103522	0.050878722
0.098336907	0.047675272	0.69056373	ENSG00000103528	0.126862783
-0.028792606	0.168800084	0.064504489	ENSG00000103540	0.07314173
0.108049989	0.116618248	0.211890518	ENSG00000103544	0.089956848
0.223990494	-0.038904505	0.070844423	ENSG00000103550	0.098898434
-0.049990168	0.111603173	0.19075687	ENSG00000103591	0.067292825
0.316080843	0.190563518	2.58E-05	ENSG00000103642	0.079597846
-0.015174063	-0.04531397	0.483336071	ENSG00000103653	0.039312264
0.073257144	-0.031048724	0.597351193	ENSG00000103657	0.078599506
0.006859937	-0.231963593	0.091754464	ENSG00000103671	0.10624156
-0.067736364	-0.007912608	0.725807843	ENSG00000103707	0.085172311
-0.006312161	0.031185672	0.821438223	ENSG00000103769	0.050685111
0.066563537	0.033195867	0.161010379	ENSG00000103811	0.038534766
-0.019997069	-0.009733778	0.985254774	ENSG00000103852	0.128921134
0.089449147	0.092054391	0.171125386	ENSG00000103876	0.067999069
-0.092448187	-0.11632036	0.265828323	ENSG00000103932	0.091010633
0.210439586	0.323902426	0.00663043	ENSG00000103942	0.121444511
0.070093902	0.087380689	0.030497728	ENSG00000103966	0.041976264
0.117391135	-0.043843477	0.22391832	ENSG00000103978	0.072552304
-0.059105087	-0.096545228	0.098963484	ENSG00000103994	0.05229685
-0.107728879	-0.094838039	0.269299968	ENSG00000103995	0.08832798
-0.127801082	0.056643403	0.34844335	ENSG00000104047	0.096586626
-0.000483312	-0.534037954	0.000355883	ENSG00000104055	0.133682234
0.083075777	0.104808602	0.119483721	ENSG00000104064	0.06455922
0.07591428	0.079654043	0.35490052	ENSG00000104081	0.076174901
0.094591208	0.19407545	0.138104118	ENSG00000104093	0.108270381
0.124317954	-0.012176869	0.515057736	ENSG00000104129	0.108638619
0.0432544	-0.011049797	0.640001901	ENSG00000104131	0.047170318
0.003619947	0.038363365	0.876250626	ENSG00000104133	0.074960843
-0.036543999	-0.166363726	0.394082964	ENSG00000104140	0.124826279
0.103139103	0.012410879	0.43212206	ENSG00000104142	0.080137337
0.047166492	-0.20600531	0.174161998	ENSG00000104147	0.113313387
-0.114443576	-0.021274933	0.175685514	ENSG00000104164	0.062229806
-0.021577937	0.041753229	0.881120316	ENSG00000104177	0.093811593
0.194390029	-0.074544089	0.15454926	ENSG00000104218	0.108039225
-0.172888496	0.066536228	0.190086482	ENSG00000104219	0.101948043
-0.090389342	0.058818922	0.542959083	ENSG00000104228	0.097992586
-0.173677181	-0.040321278	0.108080768	ENSG00000104231	0.084352869
-0.307088666	0.062147772	0.039968832	ENSG00000104267	0.123630126
-0.193861713	-0.165412324	0.060807747	ENSG00000104290	0.107317259
-0.048141139	-0.155459279	0.241890746	ENSG00000104299	0.096472399
0.185262353	0.151654953	0.046908412	ENSG00000104312	0.096413101
0.129345338	0.073025514	0.071313959	ENSG00000104320	0.064312231
-0.067172183	0.076460944	0.224833169	ENSG00000104325	0.05900909
0.12521777	0.007414205	0.284049162	ENSG00000104331	0.079015465
0.044454773	0.268404823	0.141652293	ENSG00000104341	0.137610502
-0.172662131	-0.098943766	0.113835987	ENSG00000104343	0.095171166
0.069614727	0.217611216	0.006134246	ENSG00000104356	0.071248868
0.151409425	0.578281029	2.38E-07	ENSG00000104361	0.107287135
-0.068605866	0.046321415	0.556419199	ENSG00000104365	0.076712795
0.068605502	0.229063612	0.047448443	ENSG00000104375	0.096636249
0.049488962	-0.073439262	0.693271556	ENSG00000104381	0.103948122
0.061048178	0.002086369	0.578887427	ENSG00000104388	0.058317682
0.017033846	0.038336649	0.606789189	ENSG00000104408	0.041655085
-0.011901262	0.103676641	0.328226712	ENSG00000104412	0.069943917
0.055687064	0.131707392	0.433653659	ENSG00000104427	0.110493081
0.166638142	0.034715458	0.400495786	ENSG00000104432	0.125812648
0.082977052	-0.093844642	0.224258787	ENSG00000104442	0.072660106
0.026959878	0.011504831	0.951067567	ENSG00000104450	0.092407008
-0.004885998	0.049095685	0.703937172	ENSG00000104472	0.058862586
-0.156684767	-0.353057272	0.00276141	ENSG00000104490	0.11205281
-0.052379058	-0.147101031	0.460127261	ENSG00000104497	0.125249838
-3.78E-05	-0.161264816	0.013679987	ENSG00000104517	0.054829631
-0.113935204	0.150650272	0.022733347	ENSG00000104518	0.068745924
-0.057267792	0.014554776	0.648506866	ENSG00000104522	0.063544274
-0.104705563	0.043116232	0.333410544	ENSG00000104524	0.076575599
0.135860824	-0.205177761	0.103046776	ENSG00000104529	0.115866278
-0.015793602	-0.069008352	0.539081358	ENSG00000104549	0.063544457
0.074521727	0.136784228	0.107382417	ENSG00000104613	0.073457074
-0.080733308	-0.008814003	0.570532146	ENSG00000104626	0.076608165
0.009168305	0.220655009	0.031955128	ENSG00000104635	0.08405544
-0.061370738	-0.017532834	0.757766258	ENSG00000104643	0.085597172
-0.02986745	-0.037606282	0.812520298	ENSG00000104660	0.074299059
0.0299705	-0.003188558	0.921881327	ENSG00000104671	0.074802633
0.250747449	-0.138263269	0.026054725	ENSG00000104679	0.106270014
0.024453146	0.042267477	0.669147326	ENSG00000104687	0.054213181
0.049317688	-0.181096864	0.28208224	ENSG00000104691	0.11833728
0.05490809	-0.000348664	0.739029668	ENSG00000104695	0.070596888
-0.036429704	-0.012235815	0.897979434	ENSG00000104714	0.082721713
0.03392957	0.024839657	0.75881146	ENSG00000104731	0.056322616
-0.017852379	-0.075147615	0.165262914	ENSG00000104738	0.040395289
-0.035318468	0.17689162	0.058158931	ENSG00000104756	0.075653573
-0.212681154	0.068113359	0.000791427	ENSG00000104763	0.058899399
0.059052824	0.000838441	0.764635658	ENSG00000104765	0.080646492
0.224005908	0.006480729	0.162568397	ENSG00000104774	0.1176214
0.196070567	-0.152550681	0.001906123	ENSG00000104783	0.070183176
-0.03479554	0.158357626	0.024979888	ENSG00000104805	0.059601287
0.018369159	0.023032361	0.891570595	ENSG00000104812	0.061236965
-0.049399112	0.015778418	0.537105523	ENSG00000104814	0.046432177
0.095989819	0.135193969	0.033508656	ENSG00000104823	0.063258988
0.011280438	0.052561396	0.48820907	ENSG00000104824	0.044648034
0.11003088	-0.053281767	0.077636656	ENSG00000104825	0.054046554
-0.134108354	0.143373919	0.128600627	ENSG00000104835	0.097293773
-0.028510539	-0.046034464	0.445164463	ENSG00000104852	0.042219444
-0.011403088	0.008905499	0.98881134	ENSG00000104853	0.096911872
0.523428639	0.145785506	1.18E-14	ENSG00000104856	0.066435048
-0.138644145	0.119394081	0.170899241	ENSG00000104859	0.097713545
-0.125695224	-0.001447525	0.450509885	ENSG00000104866	0.099620352
0.039852429	-0.10041659	0.180975176	ENSG00000104872	0.058459178
0.015616206	-0.246327159	0.166057055	ENSG00000104881	0.130461772
0.04806517	0.083035703	0.450552008	ENSG00000104884	0.075759492
-0.033833039	0.016001287	0.841734883	ENSG00000104885	0.063892766
-0.062315816	-0.126363417	0.030605479	ENSG00000104886	0.053005602
0.004074057	0.117845762	0.206552215	ENSG00000104889	0.066314872
0.082040543	0.118326487	0.031576355	ENSG00000104894	0.054397051
0.018496032	0.119724194	0.111737607	ENSG00000104897	0.057673092
-0.382028845	0.119278284	0.00155856	ENSG00000104903	0.11129074
-0.085637534	-0.024680476	0.001762203	ENSG00000104904	0.024420189
0.052476982	-0.001004675	0.682024928	ENSG00000104907	0.059930216
-0.031638016	-0.024841219	0.896521913	ENSG00000104915	0.085847907
0.148107373	0.186792728	0.002111019	ENSG00000104921	0.067434802
-0.082565394	0.021273088	0.715886327	ENSG00000104936	0.1045954
0.178433798	0.150851008	0.067203046	ENSG00000104946	0.100190776
0.365970068	0.051391935	9.71E-06	ENSG00000104951	0.076356562
0.101764449	-0.169090116	0.176557955	ENSG00000104957	0.106376616
-0.002704927	0.042739823	0.706091392	ENSG00000104960	0.051241957
0.117543616	-0.100328694	0.209242312	ENSG00000104964	0.087689595
0.04815547	0.001101383	0.714546259	ENSG00000104969	0.058661774
-0.010892866	-0.078651975	0.505718131	ENSG00000104972	0.067916019
0.116446168	-0.06805184	0.224846457	ENSG00000104973	0.078286453
-0.150128872	-0.07367505	0.246832657	ENSG00000104976	0.099755568
-0.009867304	0.00901427	0.924744974	ENSG00000104979	0.033609223
0.174256345	-0.042049256	0.084560645	ENSG00000104980	0.080713681
0.050869715	-0.104007505	0.572486407	ENSG00000104983	0.110092256
0.109798859	0.129595633	0.039901845	ENSG00000104998	0.066553427
-0.059025754	-0.080656728	0.282332353	ENSG00000105011	0.062558154
-0.087169357	-0.036113669	0.497939836	ENSG00000105053	0.079720027
0.094075999	-0.134519506	0.014386602	ENSG00000105058	0.05633512
-0.167732006	-0.193004391	0.057483026	ENSG00000105063	0.106614923
-0.034792455	0.153453344	0.422542388	ENSG00000105072	0.120243792
0.268853587	-0.269675776	0.002666197	ENSG00000105085	0.110798016
-0.078270075	0.068566119	0.044421365	ENSG00000105122	0.041565934
0.067147149	0.152545804	0.037312117	ENSG00000105127	0.064684136
-0.057162032	0.235838381	0.001811421	ENSG00000105135	0.06815647
-0.121000664	0.136135026	0.283166315	ENSG00000105136	0.115185327
-0.01601889	0.04963017	0.687321192	ENSG00000105171	0.060294138
0.051533186	0.02813679	0.720080085	ENSG00000105173	0.072237016
-0.055544898	0.058913823	0.311770784	ENSG00000105176	0.05308702
-0.039152052	-0.019770753	0.492988133	ENSG00000105185	0.036500328
0.001705891	-0.048443296	0.855822995	ENSG00000105186	0.086989729
-0.008925818	-0.058613723	0.12307592	ENSG00000105193	0.028527928
0.067015939	0.15261326	0.001409033	ENSG00000105197	0.045550507
0.016067159	-0.003397639	0.831679955	ENSG00000105202	0.026668264
0.052345109	-0.079750555	0.702932397	ENSG00000105204	0.114171494
0.034759783	0.051244091	0.101828075	ENSG00000105220	0.028460076
-0.02966352	0.034011483	0.706957025	ENSG00000105221	0.05428049
-0.113757829	0.06758826	0.32292428	ENSG00000105223	0.088312927
-0.105009561	0.033604133	0.490341332	ENSG00000105229	0.092609508
-0.116097846	-0.24500932	0.100803789	ENSG00000105245	0.126313506
0.133879527	-0.076825672	0.020138533	ENSG00000105246	0.055186885
0.104699263	0.260850609	0.003805907	ENSG00000105248	0.083816332
0.089656912	-0.082276589	0.165345054	ENSG00000105254	0.064272895
-0.091344498	0.052500026	0.0868117	ENSG00000105258	0.047585207
-0.078466514	0.041260895	0.16879069	ENSG00000105281	0.046934478
-0.008177206	0.102696915	0.14088036	ENSG00000105287	0.051907857
0.05012469	-0.084075411	0.603840858	ENSG00000105298	0.097873071
0.085282902	-0.010362508	0.723633151	ENSG00000105321	0.107043113
0.102227706	-0.009886093	0.032555906	ENSG00000105323	0.038958671
0.139200774	-0.053903842	0.252484034	ENSG00000105325	0.090207921
0.063379646	0.174543655	0.224758674	ENSG00000105327	0.107329922
0.090940714	0.05070294	0.321772345	ENSG00000105329	0.068886165
0.26613043	-0.378574152	3.07E-07	ENSG00000105339	0.084113847
-0.016607669	0.087136212	0.37433445	ENSG00000105341	0.063303084
-0.080647307	-0.020619808	0.314351902	ENSG00000105355	0.054492565
0.104280314	0.058983514	0.334774678	ENSG00000105364	0.080746633
-0.0266341	0.055157905	0.483011537	ENSG00000105369	0.050780328
0.010783514	-0.007682883	0.914771071	ENSG00000105372	0.031138648
0.015421597	0.011757073	0.906062445	ENSG00000105373	0.04332662
-0.22889594	-0.35669046	0.003613218	ENSG00000105374	0.125819444
0.015748554	0.071701981	0.488853098	ENSG00000105379	0.061211641
-0.041144802	0.073637379	0.153850004	ENSG00000105393	0.043505172
0.151063863	-0.040723178	0.004576549	ENSG00000105397	0.047451557
0.058194022	-0.070204917	0.072641466	ENSG00000105401	0.039678536
0.038205087	0.03239848	0.897899366	ENSG00000105402	0.107732689
-0.121226455	0.207935893	0.004770145	ENSG00000105404	0.073643115
0.040108761	-0.107683149	0.558365094	ENSG00000105429	0.106840228
-0.049012786	0.213306293	0.001313647	ENSG00000105438	0.059899014
-0.167602017	-0.177568816	0.059379629	ENSG00000105443	0.102378713
0.09536375	-0.076900458	0.074865955	ENSG00000105447	0.053814349
-0.032916505	-0.043700596	0.66427758	ENSG00000105483	0.06022387
0.083529258	-0.160598396	0.01350762	ENSG00000105486	0.061684384
-0.033553034	-0.13174197	0.431063868	ENSG00000105497	0.10475041
0.174017776	-1.174653027	1.17E-18	ENSG00000105499	0.12792803
-0.112191716	-0.076537442	0.519390921	ENSG00000105514	0.118434012
-0.207391145	0.169001973	0.086458393	ENSG00000105516	0.121377459
-0.044721272	0.059860112	0.418277063	ENSG00000105518	0.056686475
-0.022282433	0.067424616	0.844505777	ENSG00000105519	0.122640333
-0.079333711	0.01560419	0.394622919	ENSG00000105552	0.059274686
-0.039515168	0.18901819	0.271815552	ENSG00000105556	0.119961378
0.000996883	-0.040550002	0.579914783	ENSG00000105568	0.038627502
0.142428847	0.00866839	0.003612367	ENSG00000105576	0.042193032
